Evaluation/AverageReturn,TotalEnvSteps,ShortRL/Discount0,QF/Qf1Loss,ShortRL/MeanHeuristic,ShortRL/StdHeuristic,Evaluation/AverageDiscountedReturn,Average/TrainAverageReturn,Evaluation/Iteration,ReplayBuffer/buffer_size,Evaluation/StdReturn,Evaluation/NumEpisodes,ShortRL/RewardBias,Policy/Loss,ShortRL/MaxHeuristic,QF/Qf2Loss,Evaluation/TerminationRate,ShortRL/MinHeuristic,AlphaTemperature/mean,ShortRL/RewardScale,Evaluation/MinReturn,Evaluation/MaxReturn,ShortRL/Lambda,ShortRL/GuidanceDiscount
2220.292759838495,789563,0.999,210.12673950195312,0.0,0.0,1393.8535523388593,2120.2058569752703,187,789563,1.7808917902014227,10,1.7132010617921594,-1643.95361328125,0.0,134.79246520996094,0.0,0.0,0.045814018696546555,1.5803179282661117,2217.1755575683837,2223.257937118111,1.0,0.999
2228.121735268661,793563,0.999,251.55593872070312,0.0,0.0,1403.298141769524,2129.2741471461027,188,793563,2.140245208852347,10,1.7132010617921594,-1530.4111328125,0.0,192.38108825683594,0.0,0.0,0.04222749173641205,1.5803179282661117,2225.5020640194107,2231.9748465571156,1.0,0.999
1642.7044820815888,797563,0.999,201.6324920654297,0.0,0.0,1043.3968558553408,2164.300461944299,189,797563,1.429854034919873,10,1.7132010617921594,-1580.00537109375,0.0,331.50189208984375,0.0,0.0,0.04004218056797981,1.5803179282661117,1640.7456712092298,1644.521933071796,1.0,0.999
2201.7730046112133,801563,0.999,412.43603515625,0.0,0.0,1384.75036412126,2151.8574245208843,190,801563,2.733831482863377,10,1.7132010617921594,-1594.0677490234375,0.0,500.4581298828125,0.0,0.0,0.03958295285701752,1.5803179282661117,2197.07252705626,2206.1870422355937,1.0,0.999
2085.6314214353906,805563,0.999,260.0361328125,0.0,0.0,1311.1348554136644,2163.6282431957993,191,805563,29.355379914039904,10,1.7132010617921594,-1567.012451171875,0.0,380.49761962890625,0.0,0.0,0.038969043642282486,1.5803179282661117,2046.47256457571,2142.2551620549043,1.0,0.999
2428.289775912191,809563,0.999,184.43441772460938,0.0,0.0,1526.2228887318295,2181.490318526809,192,809563,4.111462970704068,10,1.7132010617921594,-1579.1884765625,0.0,204.3629913330078,0.0,0.0,0.038163624703884125,1.5803179282661117,2420.773016660503,2433.303073343163,1.0,0.999
2328.1519220833834,813563,0.999,2793.90380859375,0.0,0.0,1457.5338441009794,2189.9108055884635,193,813563,7.725055873730129,10,1.7132010617921594,-1594.12939453125,0.0,2595.16796875,0.0,0.0,0.037631548941135406,1.5803179282661117,2312.504870203081,2338.056748432697,1.0,0.999
2154.6176937773535,817563,0.999,1240.95751953125,0.0,0.0,1357.972588298994,2229.955116867018,194,817563,1.539082290250007,10,1.7132010617921594,-1574.9112548828125,0.0,674.4891357421875,0.0,0.0,0.038325197994709015,1.5803179282661117,2151.904444926293,2157.9054375876394,1.0,0.999
1966.4147990586366,821563,0.999,274.66143798828125,0.0,0.0,1233.7171070859483,2228.626719852139,195,821563,71.85273912503447,10,1.7132010617921594,-1500.15087890625,0.0,229.5176544189453,0.0,0.0,0.04260046035051346,1.5803179282661117,1904.9964479725804,2094.816962711772,1.0,0.999
892.6716242173104,825563,0.999,256.895751953125,0.0,0.0,681.4527131094113,2214.5858670186585,196,825563,56.59704494946503,10,1.7132010617921594,-1540.7412109375,0.0,216.36898803710938,1.0,0.0,0.04588397964835167,1.5803179282661117,797.9840940307341,1004.9375448081421,1.0,0.999
2014.7643463242425,829917,0.999,1260.068115234375,0.0,0.0,1275.4991257806746,2208.1830225691365,197,829917,49.04233352754683,10,1.7132010617921594,-1588.416259765625,0.0,1355.64697265625,0.1,0.0,0.042668454349040985,1.5803179282661117,1981.3243998842763,2159.209570275093,1.0,0.999
2296.8448362873883,834491,0.999,161.74156188964844,0.0,0.0,1488.2175948025235,2192.1965440638046,198,834491,193.44405567405872,10,1.7132010617921594,-1679.6007080078125,0.0,336.6847839355469,0.2,0.0,0.04176529869437218,1.5803179282661117,1859.6334046956401,2597.434836472169,1.0,0.999
2377.522606555433,838782,0.999,545.6823120117188,0.0,0.0,1490.462603083136,2188.6489022165133,199,838782,7.478060725222916,10,1.7132010617921594,-1582.2161865234375,0.0,902.613525390625,0.0,0.0,0.03915414959192276,1.5803179282661117,2369.814580683891,2389.222388660754,1.0,0.999
